,Unnamed: 0,varname,number_of_spaces,firstCharisLetter,argument,varlength,datatype,vartype,projectid
806988,14891040,Pocatek_x,0,True,-160,9,int,string,98845483
806989,14891041,Pocatek_y,0,True,-140,9,int,string,98845483
806990,14891042,Rozmer,0,True,35,6,int,string,98845483
807014,14891593,Last Place,1,True,Route 29 Part2,10,string,string,98845508
807016,14891599,Last Town,1,True,NewBark Town,9,string,string,98845508
807020,14891615,Pkmn 1 Stats,2,True,Pkmn 1 Stats,12,list,string,98845508
807062,14891732,Give What?,1,True,0,10,int,string,98845508
807063,14891736,Pkmn 2 Stats,2,True,Pkmn 2 Stats,12,list,string,98845508
807124,14892035,Opp Pkmn 1 Stats,3,True,Opp Pkmn 1 Stats,16,list,string,98845508
807167,14892248,Pokemon Name,1,True,Pokemon Name,12,list,string,98845508
807168,14892249,Pokemon Order,1,True,Pokemon Order,13,list,string,98845508
807203,14892448,Pkmn 3 Stats,2,True,Pkmn 3 Stats,12,list,string,98845508
807205,14892450,Pkmn 4 Stats,2,True,Pkmn 4 Stats,12,list,string,98845508
807207,14892452,Pkmn 5 Stats,2,True,Pkmn 5 Stats,12,list,string,98845508
807209,14892454,Pkmn 6 Stats,2,True,Pkmn 6 Stats,12,list,string,98845508
807230,14892531,# Counter,1,False,1,9,int,string,98845508
807280,14892774,Storyline Progression,1,True,1,21,int,string,98845508
807335,14892916,Letters Removed,1,True,0,15,int,string,98845508
807346,14892999,Opp Pkmn Name,2,True,Opp Pkmn Name,13,list,string,98845508
807354,14893038,1st Digit,1,False,0,9,int,string,98845508
807355,14893039,2nd Digit,1,False,0,9,int,string,98845508
807356,14893040,3rd Digit,1,False,0,9,int,string,98845508
807357,14893044,Number Needed,1,True,-1,13,int,string,98845508
807439,14893851,Opp Pkmn Order,2,True,Opp Pkmn Order,14,list,string,98845508
807506,14894246,Opp Pkmn 2 Stats,3,True,Opp Pkmn 2 Stats,16,list,string,98845508
807534,14894521,Walk Up,1,True,1,7,int,string,98845508
807542,14894616,Walk Down,1,True,1,9,int,string,98845508
807555,14894957,Super Effective?,1,True,0,16,int,string,98845508
807675,14895430,Give Who?,1,True,5,9,int,string,98845508
807688,14895537,Start Boolean,1,True,1,13,int,string,98845508
807886,14897116,??? votes for awesome,3,False,1,21,int,string,98845510
807887,14897117,??? votes for trollface,3,False,1,23,int,string,98845510
807889,14897282,Flowey hp,1,True,100,9,int,string,98845518
807930,14898551,Orbit Size,1,True,100,10,int,string,98845561
807931,14898552,Orbit Size COuntdown,2,True,50,20,int,string,98845561
807932,14898553,Size Score,1,True,100,10,int,string,98845561
807938,14898596,O1,0,True,0,2,int,string,98845561
808016,14899966,BackDrop,0,True,0,8,int,string,98845630
808031,14900227,Hair Style,1,True,1,10,int,string,98845630
808041,14900278,Transition #,1,True,Character,12,string,string,98845630
808079,14901241,collectibles,0,True,1,12,int,string,98845677
808081,14901308,CurrentLevel,0,True,1,12,int,string,98845677
808183,14902255,p1 Score,1,True,0,8,int,string,98845713
808184,14902273,p2 Score,1,True,10,8,int,string,98845713
808186,14902290,ps Score,1,True,0,8,int,string,98845713
808357,14903939,questions correct,1,True,1,17,int,string,98845732
808859,14910628,Incoming in:,1,True,4,12,int,string,98845902
808867,14910760,??? player`s score,2,False,0,18,int,string,98845912
808868,14910762,flappy bird speed fall,3,True,-4,22,int,string,98845912
808873,14910874,pipe speed,1,True,-4,10,int,string,98845912
808885,14911588,Opcion 1,1,True,Opcion 1,8,list,string,98845945
808886,14911589,Opcion 2,1,True,Opcion 2,8,list,string,98845945
808887,14911590,Opcion 3,1,True,Opcion 3,8,list,string,98845945
808919,14911778,areaSection,0,True,1,11,int,string,98845962
808920,14911790,collide,0,True,true,7,string,string,98845962
808928,14911857,times land,1,True,1,10,int,string,98845962
808929,14911896,times jump,1,True,1,10,int,string,98845962
808943,14912232,jumpC,0,True,0,5,int,string,98845962
808955,14912782,Xkey,0,True,0,4,int,string,98846062
808996,14913859,letterToNumber_currentNumber,0,True,1,28,int,string,98846133
808999,14913875,??? Letter1,1,False,0,11,int,string,98846133
809001,14913877,betweenCentersDistance,0,True,40,22,int,string,98846133
809002,14913881,alphabetCount,0,True,1,13,int,string,98846133
809006,14914039,fdx,0,True,0,3,int,string,98846141
809007,14914040,fdy,0,True,0,3,int,string,98846141
809014,14914233,Checksafe,0,True,100,9,int,string,98846141
809015,14914248,SavX,0,True,0,4,int,string,98846141
809016,14914249,SavY,0,True,0,4,int,string,98846141
809018,14914251,NSKQ,0,True,0,4,int,string,98846141
809100,14917012,suelo,0,True,1,5,int,string,98846305
809101,14917013,Gravedad caida,1,True,0,14,int,string,98846305
809104,14917049,pared izq,1,True,1,9,int,string,98846305
809116,14917139,N?? ID,1,True,1,6,int,string,98846305
809136,14917255,Pared,0,True,1,5,int,string,98846305
809138,14917270,techo,0,True,1,5,int,string,98846305
809140,14917282,LOAD COMPLETE,1,True,1,13,int,string,98846305
809142,14917450,Scroll Y Metal,2,True,-52,14,int,string,98846305
809144,14917465,Da??o,0,True,0,5,int,string,98846305
809145,14917466,Atacando,0,True,0,8,int,string,98846305
809149,14917470,Gravedad salto,1,True,0,14,int,string,98846305
809154,14917577,frame idle,1,True,0,10,int,string,98846305
809163,14917656,frame correr,1,True,0,12,int,string,98846305
809234,14919206,Direction (List),1,True,Direction (List),16,list,string,98846356
809238,14919259,ruby,0,True,1,4,int,string,98846357
809269,14920192,Clear for take off,3,True,0,18,int,string,98846423
809271,14920362,Vortex over,1,True,1,11,int,string,98846423
809272,14920622,angle c,1,True,0,7,int,string,98846423
809273,14920623,spawn dis,1,True,50,9,int,string,98846423
809286,14921055,Rotation counter,1,True,0,16,int,string,98846423
809289,14921221,Craft throttle,1,True,3,14,int,string,98846423
809290,14921222,stars slide,1,True,0.3,11,float,string,98846423
809307,14921506,Life state,1,True,0,10,int,string,98846423
809347,14922989,qwerty,0,True,-500,6,int,string,98846541
809411,14924212,20,0,False,0,2,int,int,98846617
809412,14924213,18,0,False,0,2,int,int,98846617
809413,14924214,19,0,False,0,2,int,int,98846617
809420,14924522,Bat health,1,True,50,10,int,string,98846703
809464,14926408,TruMoney,0,True,150,8,int,string,98846851
809465,14926593,Intelligence,0,True,-1,12,int,string,98846851
809480,14926924,job#,0,True,1,4,int,string,98846851
809481,14926967,Diner?,0,True,1,6,int,string,98846851
809482,14926987,Day#,0,True,1,4,int,string,98846851
809521,14927315,jobmoney,0,True,15,8,int,string,98846851
809687,14930497,flying machine,1,True,1,14,int,string,98846901
809787,14931130,??? lowest_deaths,1,False,100,17,int,string,98846941
809788,14931131,winners,0,True,winners,7,list,string,98846941
809801,14931217,jumppress,0,True,0,9,int,string,98846941
809806,14931270,checkem,0,True,0,7,int,string,98846941
809816,14931354,goalpos,0,True,goalpos,7,list,string,98846941
809825,14931380,numb,0,True,0,4,int,string,98846941
809862,14931933,bosstext,0,True,0,8,int,string,98846941
809865,14931940,bossani,0,True,0,7,int,string,98846941
809984,14934171,outcome 1clicks,1,True,0,15,int,string,98847088
809986,14934183,outcome 2clicks,1,True,0,15,int,string,98847088
809988,14934217,??? Number of times played:,4,False,1,27,int,string,98847111
809989,14934358,controlls,0,True,0,9,int,string,98847154
809992,14934416,apperance,0,True,Mark V,9,string,string,98847154
810106,14938064,musicchoices,0,True,0,12,int,string,98847463
810107,14938111,My Clicks,1,True,0,9,int,string,98847463
810108,14938112,Score Green,1,True,0,11,int,string,98847463
810111,14938115,Red Members,1,True,0,11,int,string,98847463
810112,14938116,Blue Members,1,True,0,12,int,string,98847463
810113,14938117,Green Members,1,True,0,13,int,string,98847463
810114,14938125,Teams,0,True,Teams,5,list,string,98847463
810115,14938126,Chat Bar,1,True,Chat Bar,8,list,string,98847463
810193,14938937,Stupid,0,True,0,6,int,string,98847488
813646,14971111,stage#,0,True,1,6,int,string,98847697
813648,14971357,[Y],0,False,0,3,int,string,98847697
813650,14971359,health e,1,True,25,8,int,string,98847697
813653,14971379,[X],0,False,-1.2,3,float,string,98847697
813668,14971848,boss e,1,True,25,6,int,string,98847697
813678,14972052,2#,0,False,0,2,int,string,98847699
813705,14972353,old date,1,True,1,8,int,string,98847699
813723,14972513,Answer Boolean,1,True,0,14,int,string,98847703
813739,14972935,Leonard HP,1,True,128079,10,int,string,98847775
813740,14972945,Piggiepigpigs,0,True,0,13,int,string,98847775
813751,14973186,Fur color,1,True,Black ,9,string,string,98847806
813767,14973278,syle,0,True,1,4,int,string,98847813
813910,14975249,pipe,0,True,0,4,int,string,98847859
813942,14975798,things to do,2,True,0,12,int,string,98847939
813958,14976167,km\/h,0,True,0,5,int,string,98847967
813959,14976168,Disrance km,1,True,0,11,int,string,98847967
813985,14978187,card done?,1,True,1,10,int,string,98847985
813986,14978213,clone no.,1,True,0,9,int,string,98847985
813987,14978214,Card list,1,True,Card list,9,list,string,98847985
813989,14978220,Which card number,2,True,0,17,int,string,98847985
813993,14978224,this card,1,True,0,9,int,string,98847985
813996,14978243,check2,0,True,0,6,int,string,98847985
814003,14978351,zFallspeed,0,True,0,10,int,string,98847985
814087,14980504,Awsomeness,0,True,0,10,int,string,98848075
814111,14981077,Spin speed,1,True,.1,10,float,string,98848207
814117,14981176,Id of win,2,True,4,9,int,string,98848207
814172,14982005,??? Player1 X Y,3,False,0,15,int,string,98848243
814173,14982006,??? Player1 Y X,3,False,0,15,int,string,98848243
814174,14982007,??? P1Full?,1,False,0,11,int,string,98848243
814182,14982041,??? P2 Full?,2,False,0,12,int,string,98848243
814188,14982078,??? P3X,1,False,0,7,int,string,98848243
814189,14982079,??? P3 y,2,False,0,8,int,string,98848243
814190,14982080,??? P3 Full?,2,False,0,12,int,string,98848243
814196,14982140,Boom velocity,1,True,15,13,int,string,98848251
814202,14982341,Jump velocity,1,True,3,13,int,string,98848251
814204,14982909,Eye Movement,1,True,0,12,int,string,98848276
814208,14982918,Mouth Movement,1,True,0,14,int,string,98848276
814212,14982930,Head Movement,1,True,0,13,int,string,98848276
814219,14982945,Body Movement,1,True,0,13,int,string,98848276
814227,14983445,cP,0,True,1,2,int,string,98848308
814228,14983446,safe_board,0,True,safe_board,10,list,string,98848308
814230,14983449,is_clone?,0,True,1,9,int,string,98848308
814267,14983760,chosen column,1,True,1,13,int,string,98848308
814274,14983782,possible moves,1,True,possible moves,14,list,string,98848308
814285,14984114,Ammo Speed,1,True,0,10,int,string,98848379
814293,14984313,Bounce_Count,0,True,0,12,int,string,98848379
814305,14984820,Lightning st,1,True,3,12,int,string,98848379
814327,14985714,??? # of people that have played this game,8,False,1,42,int,string,98848417
814337,14985894,Part#,0,True,8,5,int,string,98848461
814344,14986312,??? set correct to,3,False,Perry,18,string,string,98848473
814461,14990363,Time meter,1,True,0,10,int,string,98848782
814469,14990839,JUMPSCARES,0,True,0,10,int,string,98848782
814476,14991586,cawint,0,True,0,6,int,string,98848796
814641,14994115,sack,0,True,0,4,int,string,98848877
814645,14994127,??? sacks,1,False,0,9,int,string,98848877
814646,14994128,??? interseptions,1,False,0,17,int,string,98848877
814648,14994140,??? total sacks,2,False,1,15,int,string,98848877
814650,14994144,??? total interceptions,2,False,1,23,int,string,98848877
814665,14994334,shift#,0,True,1,6,int,string,98848896
814673,14994379,sary oohhhh,1,True,0,11,int,string,98848896
814674,14994380,"yep,it is",1,True,0,9,int,string,98848896
814690,14994538,shaft,0,True,0,5,int,string,98848896
814694,14994564,cracks,0,True,1,6,int,string,98848896
814731,14995375,brogers killed,1,True,1,14,int,string,98848941
814735,14995577,bewlet,0,True,0,6,int,string,98848941
815010,15001842,GullDirection,0,True,3,13,int,string,98849390
815011,15001843,GullTurned,0,True,0,10,int,string,98849390
815255,15005303,direct,0,True,0,6,int,string,98849443
815289,15005825,Cannon Power,1,True,10,12,int,string,98849466
815688,15013779,yummness,0,True,0,8,int,string,98849689
815690,15013783,rotten,0,True,0,6,int,string,98849689
815717,15014404,forma,0,True,1,5,int,string,98849765
815730,15014498,alfabeto,0,True,ABCDEFGHIJKLMNOPQRSTUVWXYZ,8,string,string,98849765
815731,15014501,palavras,0,True,palavras,8,list,string,98849765
815735,15014515,banco,0,True,banco,5,list,string,98849765
815755,15014762,Warrior 6,1,True,:3,9,string,string,98849807
815756,15014763,Warrior 7,1,True,:3,9,string,string,98849807
815757,15014764,Warrior 8,1,True,:3,9,string,string,98849807
815758,15014765,Warrior 9,1,True,:3,9,string,string,98849807
815759,15014766,Warrior 10,1,True,:3,10,string,string,98849807
815760,15014767,Medicine Cat Apprentice,2,True,:3,23,string,string,98849807
815766,15014773,Apprentice 6,1,True,:3,12,string,string,98849807
815776,15014947,selectedplayer,0,True,0,14,int,string,98849820
815781,15015027,scorecount,0,True,1,10,int,string,98849820
815783,15015063,CloudScorecount,0,True,1,15,int,string,98849820
815788,15015160,That,0,True,0,4,int,string,98849836
815796,15015507,dat,0,True,dat,3,list,string,98849897
815812,15016361,numa,0,True,PREISE THE PRESE AH NUMA EH!,4,string,string,98850075
815813,15016362,NUMA!,0,True,NUMA NUMA NUMA,5,string,string,98850075
815814,15016363,Numa!,0,True,NUMA,5,string,string,98850075
815815,15016364,Numa,0,True,NUMA AYE,4,string,string,98850075
815816,15016389,Windows CRASH,1,True,1,13,int,string,98850075
815818,15016485,Weegee,0,True,-25,6,int,string,98850075
815820,15017447,Giant Sonic,1,True,1000,11,int,string,98850075
815854,15018136,W stop,1,True,1,6,int,string,98850075
815861,15018562,Stop 2,1,True,0,6,int,string,98850075
815871,15018790,custom,0,True,10,6,int,string,98850075
815878,15019873,sine turning,1,True,-2,12,int,string,98850153
815918,15020417,difficulty var,1,True,0,14,int,string,98850153
815955,15022525,Lives,0,False,-1,20,int,string,98850242
816010,15025233,lavay,0,True,-2000,5,int,string,98850321
816024,15025777,lav,0,True,5,3,int,string,98850321
816042,15026350,lava,0,True,1,4,int,string,98850321
816045,15026562,HandDirLeft,0,True,90,11,int,string,98850321
816047,15026564,HandYPosLeft,0,True,0,12,int,string,98850321
816051,15026643,HandYPosRight,0,True,0,13,int,string,98850321
816059,15027430,Leader Ghost and Bright,3,True,100,23,int,string,98850403
816061,15027484,??? Green Flag Clicks,3,False,1,21,int,string,98850403
816062,15027494,??? Triangle Shows,2,False,1,18,int,string,98850403
816078,15028491,key pressed2,1,True,false,12,string,string,98850437
816106,15028944,x speed2,1,True,0,8,int,string,98850437
816107,15028945,y speed2,1,True,0,8,int,string,98850437
816108,15028946,x tile2,1,True,0,7,int,string,98850437
816109,15028947,y tile2,1,True,0,7,int,string,98850437
816110,15028948,don't update2,1,True,false,13,string,string,98850437
816111,15028965,touching color2,1,True,true,15,string,string,98850437
816149,15029539,Score To Win,2,True,10,12,int,string,98850461
816207,15032016,platformer on?,1,True,0,14,int,string,98850571
816224,15032705,CURRENTNIGHT,0,True,1,12,int,string,98850605
816227,15032864,MoveRandom1,0,True,25,11,int,string,98850605
816228,15032865,MoveRandom2,0,True,40,11,int,string,98850605
816236,15032895,ingame,0,True,1,6,int,string,98850605
816237,15032966,CoolCatPlace,0,True,1,12,int,string,98850605
816240,15033008,??? Times Night Four Was Beaten,5,False,1,31,int,string,98850605
816242,15033161,camup,0,True,1,5,int,string,98850605
816251,15033510,stoprun,0,True,1,7,int,string,98850605
816252,15033520,ButchRun?,0,True,0,9,int,string,98850605
816259,15033568,ButchPlace,0,True,1,10,int,string,98850605
816284,15034163,MaskOn,0,True,true,6,string,string,98850605
816290,15034688,udong,0,True,0,5,int,string,98850675
816296,15036998,fpd,0,True,6,3,int,string,98850828
816322,15037435,FALLLL,0,True,0,6,int,string,98850873
816457,15039208,presure,0,True,0.1,7,float,string,98851067
816459,15039217,movment,0,True,-0.1,7,float,string,98851067
816495,15040035,Tape,0,True,Tape,4,list,string,98851102
816505,15040112,??? lol,1,False,1,7,int,string,98851111
816553,15042530,Countdown?,0,True,0,10,int,string,98851329
816563,15042987,??? Increase needed,2,False,1000,19,int,string,98851387
816565,15042993,??? Points Points,2,False,1,17,int,string,98851387
816602,15044561,Prey,0,True,0,4,int,string,98851512
816604,15044623,Firestar's health,1,True,10000000000,17,int,string,98851512
816664,15046224,Monster 1 HP,2,True,-15,12,int,string,98851592
816665,15046227,Monster 2 HP,2,True,-15,12,int,string,98851592
816679,15046737,Avariable for crossway,2,True,0,22,int,string,98851592
